Year,ICD10 Code_x,ICD10 Diagnosis_x,Diagnosis Type_x,Metric_x,Sex_x,Value_x,ICD10 Code_y,ICD10 Diagnosis_y,Diagnosis Type_y,Metric_y,Sex_y,Value_y,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Method,Sex,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2013,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,800,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,800,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,800,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,9200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,9200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,9200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,1700,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,1700,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,1700,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1300,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,900,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,900,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,900,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1200,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2013,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,,19.0,23.0,25.0,22.0,19.0,11.0
2013,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Male,22.0,26.0,30.0,24.0,20.0,12.0
2013,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,400,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,,,,,,,,,Weighted,Female,17.0,20.0,20.0,20.0,19.0,10.0
2012,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,,457149,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,,457149,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,,457149,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,241368,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,241368,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,241368,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C00-D48,All cancers,All cancers,Number of observed deaths,,135037,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C00-D48,All cancers,All cancers,Number of observed deaths,,135037,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C00-D48,All cancers,All cancers,Number of observed deaths,,135037,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,65790,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,65790,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,65790,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,131065,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,131065,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,131065,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,22699,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,22699,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,22699,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,28289,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,28289,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,28289,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1934,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1934,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1934,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,634,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,634,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,634,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6322,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6322,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6322,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,702,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,702,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,702,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4374,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4374,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
2012,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4374,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Female,19.0,23.0,23.0,21.0,19.0,12.0
2012,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,3463,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,,20.0,22.0,27.0,23.0,21.0,13.0
2012,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,3463,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,,,,,,,,,Weighted,Male,22.0,22.0,32.0,25.0,22.0,13.0
